warehouseUnitId,issuanceId,projectLocationId,orgUid,unitOwner,countryJurisdictionOfOwner,inCountryJurisdictionOfOwner,serialNumberBlock,unitBlockStart,unitBlockEnd,unitCount,vintageYear,unitType,marketplace,marketplaceLink,marketplaceIdentifier,unitTags,unitStatus,unitStatusReason,unitRegistryLink,correspondingAdjustmentDeclaration,correspondingAdjustmentStatus,timeStaged,createdAt,updatedAt,labels,issuance
a43b077e-fc40-48fd-b078-03819cfa1d16,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597013-211597025,211597013,211597025,13,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722032,2024-01-08T16:56:54.680Z,2024-01-08T16:56:54.680Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
a0870557-b9be-4847-aae0-b502b01711e3,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597012-211597012,211597012,211597012,1,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722004,2024-01-08T16:56:55.365Z,2024-01-08T16:56:55.365Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
0d09759a-6fb5-4812-be11-a314814ddcf6,33a3a1a5-d577-494d-8367-e62be192d9c6,12ff08d2-57d3-4bce-8260-d50bbc554cc4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,202356392-202356411,202356392,202356411,20,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/ARRXENG8GQS9LM7Y4CDTKPCVIFFDVQ/view.html,Unknown,Not Applicable,1704722004,2024-01-08T16:56:58.047Z,2024-01-08T16:56:58.047Z,[],"{'id': '33a3a1a5-d577-494d-8367-e62be192d9c6', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '12ff08d2-57d3-4bce-8260-d50bbc554cc4', 'startDate': '2012-09-07T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-09-07T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:12.514Z', 'updatedAt': '2024-01-04T18:32:12.514Z'}"
ce917b5b-79ba-4427-a5f3-d30be2090aeb,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,203157-203256,203157,203256,100,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704722004,2024-01-08T16:56:59.784Z,2024-01-08T16:56:59.784Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
813652b2-8816-4803-a18c-9685caa121c2,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597011-211597011,211597011,211597011,1,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722003,2024-01-08T16:56:56.181Z,2024-01-08T16:56:56.181Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
7a3bf288-5641-4def-a367-acda7acc7779,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597010-211597010,211597010,211597010,1,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722003,2024-01-08T16:56:59.513Z,2024-01-08T16:56:59.513Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
31c7c000-7cc4-4ac6-bb94-532331a498f8,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206051870-206052199,206051870,206052199,330,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704722002,2024-01-08T16:56:57.718Z,2024-01-08T16:56:57.718Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
db707778-d514-4708-a979-e4957fd2b307,03e35392-056f-423e-b04d-b9bd9a63e4b9,041676cd-7c4d-42a5-bce1-046ae7e8ce55,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Brazil,Brazil,Brazil,122143492-122143497,122143492,122143497,6,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/4ATWMSG1NUWMFCAMTYRA3YQNGG0AXK/view.html,Unknown,Not Applicable,1704722002,2024-01-08T16:57:00.075Z,2024-01-08T16:57:00.075Z,[],"{'id': '03e35392-056f-423e-b04d-b9bd9a63e4b9', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '041676cd-7c4d-42a5-bce1-046ae7e8ce55', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-04T18:31:47.418Z', 'updatedAt': '2024-01-04T18:31:47.418Z'}"
46d523f8-5d29-4a50-a91c-1f06197067c2,1d349794-1716-4306-80d3-8eb1ad44ee25,c39716e6-ecad-41c6-ad7c-3d282566814b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,206051860-206051869,206051860,206051869,10,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/S7380CTQ8869MA4CDZTYPX5458Q1I2/view.html,Unknown,Not Applicable,1704722001,2024-01-08T16:56:56.282Z,2024-01-08T16:56:56.282Z,[],"{'id': '1d349794-1716-4306-80d3-8eb1ad44ee25', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'c39716e6-ecad-41c6-ad7c-3d282566814b', 'startDate': '2012-01-10T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-01-10T00:00:00.000Z', 'verificationBody': 'EPIC', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:23.045Z', 'updatedAt': '2024-01-07T15:05:23.045Z'}"
26fd401f-b240-47b2-abc5-2292ea9c25e2,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211597007-211597009,211597007,211597009,3,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704722001,2024-01-08T16:56:56.861Z,2024-01-08T16:56:56.861Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
89874dd2-9006-4342-b13e-83c8ac24ebc4,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,203153-203156,203153,203156,4,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704722001,2024-01-08T16:56:58.640Z,2024-01-08T16:56:58.640Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
9140c5c9-c18b-4ba1-a0b5-67a7783e8738,7616d126-b049-474c-8db9-28c5fa5777c4,107d1f24-dbef-4c67-a74f-e492aedeb76a,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Thailand,Thailand,Thailand,9054848-9054857,9054848,9054857,10,2011,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/NNWT4CRIXKFL0AFBRFXYBFR594EK1B/view.html,Unknown,Not Applicable,1704722000,2024-01-08T16:56:57.431Z,2024-01-08T16:56:57.431Z,[],"{'id': '7616d126-b049-474c-8db9-28c5fa5777c4', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '107d1f24-dbef-4c67-a74f-e492aedeb76a', 'startDate': '2011-10-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2011-10-01T00:00:00.000Z', 'verificationBody': 'RINA', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:51.196Z', 'updatedAt': '2024-01-07T15:05:51.196Z'}"
e18981bb-4988-4c23-bde7-c76c71cc854f,1625055f-39b4-4bbc-ad6f-947fe1d54c5e,64154ac9-53ef-4fcd-a2c5-6068ef580ab4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,218396740-218396743,218396740,218396743,4,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G3WO8B7ORRKL2GC0109MBN4AF65MCF/view.html,Unknown,Not Applicable,1704722000,2024-01-08T16:56:58.391Z,2024-01-08T16:56:58.391Z,[],"{'id': '1625055f-39b4-4bbc-ad6f-947fe1d54c5e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '64154ac9-53ef-4fcd-a2c5-6068ef580ab4', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-07-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'Earthood', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:02.473Z', 'updatedAt': '2024-01-04T18:32:02.473Z'}"
f293d6c2-50ac-4dcf-a463-7ddeba793eae,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,203150-203152,203150,203152,3,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721999,2024-01-08T16:56:54.484Z,2024-01-08T16:56:54.484Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
c9ae6dbd-562e-416a-bddb-0d8cde8a8fb7,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,203135-203149,203135,203149,15,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721999,2024-01-08T16:56:54.699Z,2024-01-08T16:56:54.699Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
474d8665-61ab-4602-8a9e-ce2ecb12877c,a4286d27-e701-441d-88f7-dae884085d2f,fb71941b-bb2f-49d2-9642-040c9bfd4d8e,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Pakistan,Pakistan,Pakistan,4652372-4652379,4652372,4652379,8,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/2LNK3MQ7UMXN0ZFT4WV7YGILFSQ0S7/view.html,Unknown,Not Applicable,1704721999,2024-01-08T16:57:00.131Z,2024-01-08T16:57:00.131Z,[],"{'id': 'a4286d27-e701-441d-88f7-dae884085d2f', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'fb71941b-bb2f-49d2-9642-040c9bfd4d8e', 'startDate': '2012-08-01T00:00:00.000Z', 'endDate': '2012-12-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-04-01T00:00:00.000Z', 'verificationBody': 'DNV', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:49.817Z', 'updatedAt': '2024-01-07T15:05:49.817Z'}"
619092ec-9f73-458d-905b-1aebf182b815,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596987-211597006,211596987,211597006,20,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721998,2024-01-08T16:56:55.981Z,2024-01-08T16:56:55.981Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
bdf7f5ff-3176-4305-9a9a-abfacaf88d09,1625055f-39b4-4bbc-ad6f-947fe1d54c5e,64154ac9-53ef-4fcd-a2c5-6068ef580ab4,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,218396660-218396739,218396660,218396739,80,2013,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/G3WO8B7ORRKL2GC0109MBN4AF65MCF/view.html,Unknown,Not Applicable,1704721998,2024-01-08T16:56:58.590Z,2024-01-08T16:56:58.590Z,[],"{'id': '1625055f-39b4-4bbc-ad6f-947fe1d54c5e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '64154ac9-53ef-4fcd-a2c5-6068ef580ab4', 'startDate': '2013-01-01T00:00:00.000Z', 'endDate': '2015-07-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2013-01-01T00:00:00.000Z', 'verificationBody': 'Earthood', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:02.473Z', 'updatedAt': '2024-01-04T18:32:02.473Z'}"
53f90ffa-9724-4c08-88a0-9389ccfc1736,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596986-211596986,211596986,211596986,1,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721997,2024-01-08T16:56:56.086Z,2024-01-08T16:56:56.086Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
ffe79484-88b4-481f-bc80-ca7972316b21,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596966-211596985,211596966,211596985,20,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721997,2024-01-08T16:57:00.387Z,2024-01-08T16:57:00.387Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
d2b5ee49-e89c-47f9-bf57-76c49a362c8e,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596946-211596965,211596946,211596965,20,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721996,2024-01-08T16:56:54.523Z,2024-01-08T16:56:54.523Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
3cf92c77-2c1d-4bf2-b46c-6eca099c6d08,3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e,946c4927-1acd-407b-b452-535560afa7b6,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,Kenya,Kenya,Kenya,203131-203134,203131,203134,4,2012,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/UACW6CORMHEQTOAUBR5T6EVBL3E9L3/view.html,Unknown,Not Applicable,1704721967,2024-01-08T16:56:56.294Z,2024-01-08T16:56:56.294Z,[],"{'id': '3b0bca51-bde1-4cbb-a7cb-dc2e55f0079e', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': '946c4927-1acd-407b-b452-535560afa7b6', 'startDate': '2012-03-21T00:00:00.000Z', 'endDate': '2013-03-20T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-03-21T00:00:00.000Z', 'verificationBody': 'PJRCES', 'timeStaged': None, 'createdAt': '2024-01-07T15:05:33.577Z', 'updatedAt': '2024-01-07T15:05:33.577Z'}"
3b3e6af6-24d6-4791-9dae-1eb3d7cfa8f7,23f2a205-59bb-443a-8479-a7cda412bcaa,f1b650c8-2aa4-45fc-b46c-2f86f131d57b,b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985,India,India,India,211596938-211596945,211596938,211596945,8,2014,Not Determined,,,,,Retired,,https://cdm.unfccc.int/Projects/Validation/DB/9HL693JLCUTSWSTN848J6RSV151WK3/view.html,Unknown,Not Applicable,1704721940,2024-01-08T16:56:58.908Z,2024-01-08T16:56:58.908Z,[],"{'id': '23f2a205-59bb-443a-8479-a7cda412bcaa', 'orgUid': 'b3d4e71d806e86ff1f8712b6854d65e2c178e873ee22b2f7d0da937dacbaa985', 'warehouseProjectId': 'f1b650c8-2aa4-45fc-b46c-2f86f131d57b', 'startDate': '2013-02-01T00:00:00.000Z', 'endDate': '2015-03-31T00:00:00.000Z', 'verificationApproach': 'NA', 'verificationReportDate': '2012-12-31T00:00:00.000Z', 'verificationBody': 'TUV NORD', 'timeStaged': None, 'createdAt': '2024-01-04T18:32:08.026Z', 'updatedAt': '2024-01-04T18:32:08.026Z'}"
